file,line,spaces,tabs,logical,previous,next,type,effect,sha256,classification
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,253,2,0,`FCP_INCLUDED_IN_WHEEL: NO`,`PUBLIC_API_FINGERPRINT: d47d3fea99b5773ec2eb97fce56d8f542211fb3104951f61b93f5265b16f9232`,`P_018_01_IMPORTABLE_FROM_INSTALLED_ARTIFACT: NO`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,254,2,0,`P_018_01_IMPORTABLE_FROM_INSTALLED_ARTIFACT: NO`,`FCP_INCLUDED_IN_WHEEL: NO`,`PACKAGING_CHANGE_REQUIRED: YES — HUMAN DECISION REQUIRED`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,255,2,0,`PACKAGING_CHANGE_REQUIRED: YES — HUMAN DECISION REQUIRED`,`P_018_01_IMPORTABLE_FROM_INSTALLED_ARTIFACT: NO`,`P_018_01_NEW_REGRESSIONS: 0`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,256,2,0,`P_018_01_NEW_REGRESSIONS: 0`,`PACKAGING_CHANGE_REQUIRED: YES — HUMAN DECISION REQUIRED`,`BASELINE_TECHNICAL_DEBT_PRESENT: YES`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,257,2,0,`BASELINE_TECHNICAL_DEBT_PRESENT: YES`,`P_018_01_NEW_REGRESSIONS: 0`,`P1_R17_STATUS: BLOCKED`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,258,2,0,`P1_R17_STATUS: BLOCKED`,`BASELINE_TECHNICAL_DEBT_PRESENT: YES`,`P_018_01_VALIDATION_STATUS: BLOCKED — PACKAGING DECISION REQUIRED`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,259,2,0,`P_018_01_VALIDATION_STATUS: BLOCKED — PACKAGING DECISION REQUIRED`,`P1_R17_STATUS: BLOCKED`,`READY_FOR_GIT_CONSOLIDATION: NO`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,260,2,0,`READY_FOR_GIT_CONSOLIDATION: NO`,`P_018_01_VALIDATION_STATUS: BLOCKED — PACKAGING DECISION REQUIRED`,`PUBLIC_API_IMPACT: NONE`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,261,2,0,`PUBLIC_API_IMPACT: NONE`,`READY_FOR_GIT_CONSOLIDATION: NO`,`BREAKING_CHANGE: NO`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_VAL-004_WHEEL_REPLAY_REPORT.md,262,2,0,`BREAKING_CHANGE: NO`,`PUBLIC_API_IMPACT: NONE`,`P_018_02_AUTHORIZED: NO`,md,removal changes Markdown hard break to a soft break,81a63d74781749f5f76d574b87bd9c1e0d090f158c0c4003e51bd35419f0fd23,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,3,2,0,**Date:** 2026-08-13,,**Scope:** ADR-007 ratification and P-018-01 packaging only,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,4,2,0,**Scope:** ADR-007 ratification and P-018-01 packaging only,**Date:** 2026-08-13,**Verdict:** `ADR-007 IMPLEMENTED — P1-R17 SATISFIED — P-018-01 READY FOR CONTROLLED CONSOLIDATION`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,214,2,0,`ADR_007_STATUS: RATIFIED`,,`DISTRIBUTION: cko-fcp`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,215,2,0,`DISTRIBUTION: cko-fcp`,`ADR_007_STATUS: RATIFIED`,`IMPORT_NAMESPACE: cko_fcp`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,216,2,0,`IMPORT_NAMESPACE: cko_fcp`,`DISTRIBUTION: cko-fcp`,`DISTRIBUTION_VERSION: 0.1.0`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,217,2,0,`DISTRIBUTION_VERSION: 0.1.0`,`IMPORT_NAMESPACE: cko_fcp`,`PROTOCOL_VERSION_POLICY: SEPARATE FCP PROTOCOL COMPATIBILITY VERSION`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,218,2,0,`PROTOCOL_VERSION_POLICY: SEPARATE FCP PROTOCOL COMPATIBILITY VERSION`,`DISTRIBUTION_VERSION: 0.1.0`,`DEDICATED_TESTS: 22 PASSED`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,219,2,0,`DEDICATED_TESTS: 22 PASSED`,`PROTOCOL_VERSION_POLICY: SEPARATE FCP PROTOCOL COMPATIBILITY VERSION`,`PACKAGING_TESTS: 8 PASSED`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,220,2,0,`PACKAGING_TESTS: 8 PASSED`,`DEDICATED_TESTS: 22 PASSED`,`FCP_WHEEL_BUILD: PASS`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,221,2,0,`FCP_WHEEL_BUILD: PASS`,`PACKAGING_TESTS: 8 PASSED`,`FCP_WHEEL_SHA256: 78c58f872b214d91e65a34045abcea57e633188ce1422457e78a6269235021dc`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,222,2,0,`FCP_WHEEL_SHA256: 78c58f872b214d91e65a34045abcea57e633188ce1422457e78a6269235021dc`,`FCP_WHEEL_BUILD: PASS`,`FCP_ONLY_INSTALL: PASS`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,223,2,0,`FCP_ONLY_INSTALL: PASS`,`FCP_WHEEL_SHA256: 78c58f872b214d91e65a34045abcea57e633188ce1422457e78a6269235021dc`,`DUAL_INSTALL: PASS`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,224,2,0,`DUAL_INSTALL: PASS`,`FCP_ONLY_INSTALL: PASS`,`SDK_VERSION: 1.0.0`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,225,2,0,`SDK_VERSION: 1.0.0`,`DUAL_INSTALL: PASS`,`PUBLIC_API_COUNTS: 646 / 646 / 646`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,226,2,0,`PUBLIC_API_COUNTS: 646 / 646 / 646`,`SDK_VERSION: 1.0.0`,`PUBLIC_API_FINGERPRINT: d47d3fea99b5773ec2eb97fce56d8f542211fb3104951f61b93f5265b16f9232`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,227,2,0,`PUBLIC_API_FINGERPRINT: d47d3fea99b5773ec2eb97fce56d8f542211fb3104951f61b93f5265b16f9232`,`PUBLIC_API_COUNTS: 646 / 646 / 646`,`PUBLIC_API_IMPACT: NONE`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,228,2,0,`PUBLIC_API_IMPACT: NONE`,`PUBLIC_API_FINGERPRINT: d47d3fea99b5773ec2eb97fce56d8f542211fb3104951f61b93f5265b16f9232`,`BREAKING_CHANGE: NO`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,229,2,0,`BREAKING_CHANGE: NO`,`PUBLIC_API_IMPACT: NONE`,`P_018_01_NEW_REGRESSIONS: 0`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,230,2,0,`P_018_01_NEW_REGRESSIONS: 0`,`BREAKING_CHANGE: NO`,`P1_R17_INCREMENTAL_STATUS: SATISFIED`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,231,2,0,`P1_R17_INCREMENTAL_STATUS: SATISFIED`,`P_018_01_NEW_REGRESSIONS: 0`,`READY_FOR_GIT_CONSOLIDATION: YES — PENDING HUMAN REVIEW`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
docs/sprints/SPR-018_P-018-01_ADR-007_PACKAGING_IMPLEMENTATION_REPORT.md,232,2,0,`READY_FOR_GIT_CONSOLIDATION: YES — PENDING HUMAN REVIEW`,`P1_R17_INCREMENTAL_STATUS: SATISFIED`,`P_018_02_AUTHORIZED: NO`,md,removal changes Markdown hard break to a soft break,d5e7da942d195ec06548f09d7eeff158b240b4e06cd3e0de2cb617ec1e25d623,MARKDOWN_INTENTIONAL_HARD_BREAK
